Sale Date,Customer Key,Store Key,Product Category Key,Total Amount
2021-06-19 00:00:00,192,1,4,$7.09
2023-10-19 00:00:00,192,7,4,$69.95
2022-05-10 00:00:00,192,5,5,$84.75
2023-03-11 00:00:00,193,6,1,$41.48
2021-01-03 00:00:00,193,9,1,$31.07
2022-09-04 00:00:00,193,7,3,$76.38
2021-09-28 00:00:00,193,6,4,$14.13
2023-11-21 00:00:00,193,7,4,$43.15
2021-12-29 00:00:00,193,7,5,$66.97
2021-09-23 00:00:00,194,3,1,$72.54
2023-09-04 00:00:00,194,5,1,$46.74
2021-02-24 00:00:00,194,10,1,$47.78
2022-07-14 00:00:00,194,3,2,$36.7
2022-02-07 00:00:00,194,4,3,$16.68
2023-07-16 00:00:00,194,4,4,$34.95
2022-12-05 00:00:00,194,6,4,$17.09
2023-12-09 00:00:00,194,1,5,$65.3
2021-11-15 00:00:00,194,9,5,$98.97
2023-07-01 00:00:00,195,9,1,$9.59
2022-02-09 00:00:00,195,5,3,$60.52
2021-07-29 00:00:00,195,7,3,$28.22
2023-04-10 00:00:00,195,7,3,$36.99
2022-09-30 00:00:00,195,3,4,$86.1
2021-09-09 00:00:00,195,10,4,$10.73
2023-09-09 00:00:00,195,1,5,$20.38
2021-03-16 00:00:00,196,9,1,$20.02
2021-04-07 00:00:00,196,4,2,$51.57
2022-04-04 00:00:00,196,6,2,$97.06
2023-05-01 00:00:00,196,8,2,$57.2
2021-11-02 00:00:00,196,9,2,$85.46
2021-12-28 00:00:00,196,8,4,$30.41
2021-08-01 00:00:00,196,9,5,$59.05
2022-04-12 00:00:00,197,8,1,$10.77
2021-12-24 00:00:00,197,7,2,$44.05
2023-07-26 00:00:00,197,2,3,$52.51
2021-05-19 00:00:00,197,3,3,$30.96
2023-04-22 00:00:00,197,10,5,$75.47
2021-06-11 00:00:00,198,10,2,$29.81
2023-10-06 00:00:00,198,4,5,$38.32
2022-11-18 00:00:00,199,3,1,$10.83
2023-04-17 00:00:00,199,5,1,$53.81
2022-02-01 00:00:00,199,1,2,$95.31
2021-01-29 00:00:00,199,7,2,$38.63
2024-01-09 00:00:00,199,8,2,$45.85
2021-10-05 00:00:00,199,1,3,$79.57
2022-06-14 00:00:00,199,1,4,$24.18
2022-08-20 00:00:00,199,3,4,$55.01
2021-11-30 00:00:00,199,7,5,$62.68
2022-08-17 00:00:00,200,9,1,$17.77
2023-10-11 00:00:00,200,9,2,$41.11
2022-10-26 00:00:00,200,9,2,$94.31
2023-09-06 00:00:00,200,3,3,$50.93
2022-11-20 00:00:00,200,4,3,$64.66
2022-06-20 00:00:00,200,2,5,$71.98
2021-11-11 00:00:00,201,4,1,$52.9
2023-12-06 00:00:00,201,4,1,$77.82
2021-12-11 00:00:00,201,1,2,$65.94
2023-07-09 00:00:00,201,5,3,$34.84
2023-12-18 00:00:00,201,9,3,$22.22
2021-07-13 00:00:00,201,8,4,$3.43
2022-02-28 00:00:00,201,8,4,$92.85
2022-05-21 00:00:00,201,3,5,$4.19
2023-02-10 00:00:00,202,4,2,$59.22
2022-11-09 00:00:00,202,2,3,$25.93
2021-09-27 00:00:00,202,3,3,$10.67
2021-08-16 00:00:00,202,4,4,$80.79
2023-04-14 00:00:00,202,6,5,$40.86
2022-10-13 00:00:00,203,7,1,$45.67
2023-04-20 00:00:00,203,9,2,$91.88
2022-11-12 00:00:00,203,10,2,$29.94
2023-10-25 00:00:00,203,9,3,$33.37
2022-07-27 00:00:00,203,10,4,$38.32
2023-02-23 00:00:00,203,7,5,$54.05
2021-04-22 00:00:00,204,8,1,$24.66
2021-06-11 00:00:00,204,7,2,$98.86
2021-01-10 00:00:00,204,3,3,$28.64
2022-09-03 00:00:00,204,1,5,$59.76
2023-12-20 00:00:00,204,9,5,$52.58
2021-11-16 00:00:00,205,6,1,$67.82
2022-08-07 00:00:00,205,4,2,$94.5
2021-12-13 00:00:00,205,6,2,$38.58
2024-01-16 00:00:00,205,3,4,$14.51
2023-06-09 00:00:00,205,8,4,$36.14
2021-04-13 00:00:00,206,5,2,$31.65
2022-08-18 00:00:00,206,2,4,$39.05
2023-03-31 00:00:00,206,4,4,$35.1
2021-04-21 00:00:00,206,5,5,$54.63
2022-01-19 00:00:00,207,7,1,$53.88
2021-08-23 00:00:00,207,4,2,$95.53
2023-11-25 00:00:00,207,2,3,$76.06
2023-09-15 00:00:00,207,6,3,$40.34
2021-01-19 00:00:00,207,7,3,$40.27
2022-05-30 00:00:00,207,7,3,$69.92
2022-07-02 00:00:00,207,10,3,$84.18
2023-03-04 00:00:00,207,1,5,$40.93
2021-09-23 00:00:00,207,4,5,$13.06
2021-04-18 00:00:00,207,6,5,$24.89
2021-08-13 00:00:00,208,9,1,$72.04
2023-11-07 00:00:00,208,7,2,$48.57
2023-07-21 00:00:00,208,6,3,$69.65
2023-05-24 00:00:00,208,3,4,$24.45
2022-03-11 00:00:00,209,4,2,$52.74
2022-08-30 00:00:00,209,8,2,$63.62
2021-09-15 00:00:00,209,8,3,$30.09
2022-10-15 00:00:00,209,5,4,$28.65
2021-05-04 00:00:00,209,9,4,$35.99
2023-01-09 00:00:00,209,4,5,$12.69
2022-02-28 00:00:00,209,4,5,$67.42
2023-11-26 00:00:00,210,2,1,$94.8
2021-11-26 00:00:00,210,4,1,$83.77
2023-05-08 00:00:00,210,6,2,$15.18
2023-04-22 00:00:00,210,4,4,$46.64
2023-02-03 00:00:00,210,8,5,$89.6
2023-05-18 00:00:00,211,4,2,$3.31
2021-04-10 00:00:00,211,4,3,$79.21
2021-07-12 00:00:00,211,5,4,$15.91
2021-02-07 00:00:00,211,10,5,$14.2
2022-04-22 00:00:00,212,1,2,$75.75
2022-02-08 00:00:00,212,4,2,$59.81
2022-11-08 00:00:00,212,9,2,$63.47
2021-08-25 00:00:00,212,10,2,$51.65
2023-10-15 00:00:00,212,10,2,$98.45
2024-01-09 00:00:00,212,4,3,$16.45
2021-01-16 00:00:00,213,2,2,$8.31
2021-03-01 00:00:00,213,10,2,$12.2
2022-02-23 00:00:00,213,8,5,$64.69
2021-09-06 00:00:00,214,2,1,$37.86
2022-08-29 00:00:00,214,2,2,$4.29
2021-08-02 00:00:00,214,7,3,$77.86
2023-04-25 00:00:00,214,2,4,$6.41
2023-08-01 00:00:00,214,2,4,$25.95
2023-05-26 00:00:00,214,6,4,$18.91
2021-11-09 00:00:00,214,8,4,$32.26
2021-10-18 00:00:00,215,3,1,$66.4
2021-01-14 00:00:00,215,4,2,$90.16
2021-04-14 00:00:00,215,6,2,$76.82
2021-04-12 00:00:00,215,7,4,$40.44
2021-01-06 00:00:00,216,9,1,$81.29
2021-09-28 00:00:00,216,4,3,$15.57
2021-10-22 00:00:00,216,7,3,$29.16
2021-02-03 00:00:00,216,1,4,$50.24
2023-08-18 00:00:00,216,1,4,$65.54
2021-08-09 00:00:00,216,5,4,$25.44
2023-12-14 00:00:00,216,7,4,$15.51
2023-12-28 00:00:00,216,10,4,$88.89
2023-10-13 00:00:00,217,9,1,$16.12
2022-04-29 00:00:00,217,1,2,$49.32
2022-04-29 00:00:00,217,10,2,$59.36
2021-05-12 00:00:00,217,3,3,$42.39
2022-02-24 00:00:00,217,6,4,$78.55
2022-06-03 00:00:00,217,8,4,$38.43
2022-06-07 00:00:00,218,2,1,$93.92
2023-11-27 00:00:00,218,6,1,$34.77
2023-04-26 00:00:00,218,7,1,$21.31
2023-01-16 00:00:00,218,9,2,$34.06
2023-07-14 00:00:00,218,4,3,$22.61
2023-09-28 00:00:00,219,4,3,$90.42
2021-07-24 00:00:00,220,1,1,$35.05
2022-09-08 00:00:00,220,9,1,$24.12
2022-05-07 00:00:00,220,9,3,$40.19
2021-03-29 00:00:00,220,8,5,$37.35
2021-05-12 00:00:00,220,10,5,$84.38
2021-06-02 00:00:00,221,2,1,$94.53
2021-03-11 00:00:00,221,7,1,$86.95
2022-02-09 00:00:00,221,8,1,$11.26
2023-11-24 00:00:00,221,5,2,$81.11
2022-10-27 00:00:00,221,10,2,$31.83
2021-07-02 00:00:00,221,1,3,$80.63
2021-07-31 00:00:00,221,6,3,$57.69
2021-11-27 00:00:00,221,8,3,$12.43
2023-12-05 00:00:00,222,1,2,$5.37
2022-07-31 00:00:00,222,6,3,$23.31
2023-04-09 00:00:00,222,1,4,$12.96
2023-01-12 00:00:00,223,8,2,$41.45
2023-04-30 00:00:00,223,9,2,$13.94
2023-09-27 00:00:00,223,4,3,$55.83
2022-06-29 00:00:00,223,9,5,$94.4
2023-06-25 00:00:00,224,3,1,$28.53
2022-11-04 00:00:00,224,9,2,$73.8
2023-09-07 00:00:00,224,4,4,$77.97
2021-12-20 00:00:00,225,5,1,$93.97
2022-08-15 00:00:00,225,6,1,$46.84
2021-10-21 00:00:00,225,3,2,$42.26
2021-01-15 00:00:00,225,3,3,$44.64
2023-05-13 00:00:00,225,9,4,$49.66
2022-12-29 00:00:00,225,10,4,$76.71
2021-02-21 00:00:00,225,7,5,$24.73
2022-04-25 00:00:00,225,8,5,$18.53
2021-10-25 00:00:00,225,9,5,$44.98
2021-03-20 00:00:00,226,8,1,$64.53
2021-09-10 00:00:00,226,9,1,$9.77
2021-08-12 00:00:00,226,3,2,$91.89
2023-01-25 00:00:00,226,4,5,$92.75
2022-09-19 00:00:00,227,4,1,$47.48
2023-12-08 00:00:00,227,10,1,$38.13
2022-02-04 00:00:00,227,2,2,$59.3
2021-01-25 00:00:00,227,3,3,$88.15
2023-08-07 00:00:00,227,2,4,$44.37
2023-12-09 00:00:00,227,7,4,$22.26
2021-11-08 00:00:00,227,7,4,$82.3
2023-07-04 00:00:00,227,8,4,$11.5
2021-08-12 00:00:00,227,8,5,$22.05
2021-06-14 00:00:00,228,1,1,$38.33
2021-05-22 00:00:00,228,3,1,$80.38
2021-07-17 00:00:00,228,5,1,$73.93
2022-02-02 00:00:00,228,6,1,$68.79
2023-10-07 00:00:00,228,9,3,$69.83
2021-04-28 00:00:00,228,3,4,$72.45
2021-03-22 00:00:00,228,7,4,$47.12
2021-02-26 00:00:00,228,7,4,$49.53
2022-11-11 00:00:00,228,2,5,$88.29
2023-05-26 00:00:00,229,5,1,$80.35
2023-05-26 00:00:00,229,7,3,$44.43
2021-10-06 00:00:00,229,2,5,$12.85
2022-03-31 00:00:00,229,6,5,$28.38
2021-07-25 00:00:00,229,8,5,$64.58
2021-01-20 00:00:00,230,8,1,$76.87
2022-07-21 00:00:00,230,9,1,$67.21
2023-06-21 00:00:00,230,7,2,$28.47
2021-04-26 00:00:00,230,4,4,$38.88
2022-10-07 00:00:00,230,2,5,$49.56
2021-09-29 00:00:00,230,5,5,$49.19
2022-07-24 00:00:00,231,10,2,$47.77
2021-02-21 00:00:00,231,10,2,$59.71
2022-05-03 00:00:00,231,5,3,$28.7
2023-10-25 00:00:00,231,6,3,$37.61
2022-04-22 00:00:00,231,10,3,$85.22
2021-09-30 00:00:00,231,5,4,$39.44
2022-03-09 00:00:00,232,8,1,$20.42
2023-12-25 00:00:00,232,9,1,$53.67
2021-07-05 00:00:00,232,4,2,$67.22
2022-06-27 00:00:00,232,9,2,$45.75
2023-03-22 00:00:00,232,1,3,$60.14
2021-11-24 00:00:00,232,10,4,$34.52
2023-02-17 00:00:00,233,1,1,$63.15
2023-02-16 00:00:00,233,5,1,$14.89
2021-05-30 00:00:00,233,2,2,$11.89
2023-11-20 00:00:00,233,7,2,$27.06
2022-07-06 00:00:00,233,3,3,$50.48
2023-11-23 00:00:00,233,4,3,$91.9
2023-11-15 00:00:00,233,3,4,$5.64
2023-08-19 00:00:00,233,3,5,$63.19
2022-12-22 00:00:00,233,10,5,$10.81
2022-06-25 00:00:00,234,3,1,$29.49
2021-04-05 00:00:00,234,9,1,$79.9
2022-10-16 00:00:00,234,5,2,$2.05
2021-05-26 00:00:00,234,7,3,$56.49
2022-07-20 00:00:00,234,3,4,$82.23
2021-04-15 00:00:00,234,5,4,$17.45
2021-10-29 00:00:00,234,9,5,$84.43
2022-02-03 00:00:00,235,6,3,$40.71
2021-08-02 00:00:00,235,8,4,$49.56
2023-06-08 00:00:00,235,5,5,$23.99
2023-01-12 00:00:00,235,5,5,$99.9
2023-07-26 00:00:00,235,7,5,$87.24
2021-08-19 00:00:00,235,7,5,$92.17
2022-09-24 00:00:00,236,10,3,$81.24
2021-12-13 00:00:00,236,1,5,$1.87
2021-08-18 00:00:00,237,3,1,$51.53
2023-12-08 00:00:00,237,2,3,$47.94
2023-05-14 00:00:00,237,6,4,$97.69
2021-12-16 00:00:00,238,10,1,$67.39
2021-07-31 00:00:00,238,1,2,$3.38
2021-04-21 00:00:00,238,6,3,$62.88
2023-11-22 00:00:00,238,4,4,$6.41
2023-11-08 00:00:00,238,8,5,$89.03
2022-03-16 00:00:00,239,1,2,$20.52
2021-07-20 00:00:00,239,6,2,$28.47
2022-08-12 00:00:00,239,9,3,$23.4
2022-12-12 00:00:00,239,4,4,$81.47
2023-04-28 00:00:00,239,5,4,$49.15
2022-11-20 00:00:00,239,4,5,$49.15
2024-01-17 00:00:00,240,1,2,$60.53
2022-10-22 00:00:00,240,4,2,$88.28
2023-11-16 00:00:00,240,5,3,$70.07
2021-07-23 00:00:00,240,9,3,$68.78
2022-07-22 00:00:00,240,2,4,$20.2
2023-11-14 00:00:00,240,3,4,$1.48
2022-06-19 00:00:00,240,3,5,$33.36
2023-08-26 00:00:00,240,3,5,$49.18
2023-12-29 00:00:00,240,3,5,$63.54
2021-08-13 00:00:00,240,8,5,$80.45
2021-08-15 00:00:00,240,9,5,$55.63
2022-09-22 00:00:00,241,1,1,$44.22
2023-06-19 00:00:00,241,8,1,$34.04
2022-04-21 00:00:00,241,4,4,$3.26
2023-01-05 00:00:00,242,4,2,$3.76
2021-09-07 00:00:00,243,10,1,$70.71
2021-09-14 00:00:00,243,1,2,$83.45
2024-01-22 00:00:00,243,5,2,$4.56
2021-02-02 00:00:00,243,10,3,$9.46
2021-03-11 00:00:00,243,3,5,$31.04
2023-07-22 00:00:00,244,2,1,$25.92
2022-08-06 00:00:00,244,6,1,$45.74
2023-07-21 00:00:00,244,4,3,$32.76
2021-12-06 00:00:00,244,10,3,$84.53
2021-09-21 00:00:00,244,4,4,$25.12
2021-03-05 00:00:00,245,10,2,$22.81
2021-06-20 00:00:00,245,3,3,$82.21
2021-10-02 00:00:00,245,9,4,$16.73
2023-02-16 00:00:00,245,8,5,$36.41
2024-01-02 00:00:00,246,6,1,$70.14
2023-08-08 00:00:00,246,6,3,$47.99
2023-11-21 00:00:00,246,6,4,$10.2
2021-05-31 00:00:00,246,1,5,$67.39
2022-09-23 00:00:00,246,5,5,$3.57
2022-03-08 00:00:00,247,5,1,$81.51
2023-09-11 00:00:00,247,5,3,$60.22
2021-04-05 00:00:00,247,10,3,$92.27
2023-10-20 00:00:00,247,8,4,$4.98
2023-11-20 00:00:00,247,8,4,$66.62
2021-09-10 00:00:00,247,2,5,$51.77
2021-05-19 00:00:00,248,1,3,$48.03
2024-01-12 00:00:00,248,3,3,$46.31
2023-11-29 00:00:00,249,10,1,$29.12
2022-04-08 00:00:00,249,6,3,$88.21
2023-09-09 00:00:00,249,9,4,$13.07
2023-08-24 00:00:00,249,5,5,$28.09
2021-06-24 00:00:00,249,6,5,$95.98
2022-09-08 00:00:00,250,1,1,$65.9
2021-12-09 00:00:00,250,3,1,$76.09
2022-10-27 00:00:00,250,6,2,$42.69
2022-03-31 00:00:00,250,9,2,$22.95
2021-08-13 00:00:00,250,10,2,$64.94
2023-09-18 00:00:00,250,2,4,$1.49
2021-08-07 00:00:00,250,5,4,$16.5
2021-09-20 00:00:00,251,8,1,$80.41
2021-03-21 00:00:00,251,10,1,$11.14
2024-01-18 00:00:00,251,1,2,$17.94
2023-08-12 00:00:00,251,1,2,$84.12
2021-10-13 00:00:00,251,3,2,$44.92
2021-02-16 00:00:00,251,9,5,$9.97
2021-08-18 00:00:00,252,5,1,$8.25
2021-10-21 00:00:00,252,7,2,$8.61
2021-04-13 00:00:00,252,3,3,$11.01
2021-01-16 00:00:00,252,10,3,$65.23
2023-05-20 00:00:00,252,10,4,$71.6
2023-05-30 00:00:00,252,3,5,$36.77
2022-09-27 00:00:00,252,5,5,$77.46
2022-01-08 00:00:00,253,3,2,$67.24
2022-04-07 00:00:00,254,5,2,$81.21
2021-08-13 00:00:00,254,9,2,$60.01
2022-08-08 00:00:00,254,4,3,$21.43
2023-12-23 00:00:00,254,9,3,$81.92
2021-03-30 00:00:00,254,7,4,$84.56
2022-08-15 00:00:00,254,10,4,$1.14
2021-11-23 00:00:00,254,1,5,$43.09
2023-08-13 00:00:00,255,7,2,$24.59
2021-05-03 00:00:00,255,8,3,$73.14
2023-10-20 00:00:00,255,2,4,$70.24
2022-02-14 00:00:00,256,7,2,$95.07
2022-02-10 00:00:00,256,3,3,$71.87
2022-06-09 00:00:00,256,7,3,$67.32
2023-03-14 00:00:00,257,2,1,$16.45
2023-08-24 00:00:00,257,6,1,$73.02
2021-06-11 00:00:00,257,10,1,$60.4
2023-03-26 00:00:00,257,9,3,$59.08
2023-07-04 00:00:00,257,4,4,$30.56
2023-08-07 00:00:00,257,7,4,$30.94
2021-06-22 00:00:00,257,8,4,$47.95
2021-07-01 00:00:00,257,10,5,$5.09
2023-02-19 00:00:00,258,1,4,$88.63
2022-06-20 00:00:00,259,8,2,$51.63
2022-08-20 00:00:00,259,7,3,$41.42
2023-11-23 00:00:00,259,7,3,$54.22
2022-08-03 00:00:00,259,7,3,$91.77
2024-01-15 00:00:00,259,8,4,$68.18
2021-09-17 00:00:00,259,9,4,$46.2
2022-05-10 00:00:00,259,1,5,$37.54
2023-03-04 00:00:00,259,10,5,$38.28
2021-05-19 00:00:00,259,10,5,$83.75
2022-01-11 00:00:00,260,3,3,$68.6
2023-11-03 00:00:00,260,3,5,$95.26
2021-02-06 00:00:00,260,10,5,$86.31
2021-11-10 00:00:00,261,5,1,$36.7
2021-03-16 00:00:00,261,10,3,$55.31
2021-10-23 00:00:00,261,4,4,$17.44
2023-08-06 00:00:00,261,6,4,$33.21
2022-06-10 00:00:00,261,3,5,$81.92
2022-10-22 00:00:00,261,6,5,$89.64
2021-03-05 00:00:00,261,8,5,$49.16
2021-09-05 00:00:00,261,8,5,$77.54
2023-12-02 00:00:00,261,9,5,$70.75
2022-02-18 00:00:00,261,10,5,$49.51
2022-03-18 00:00:00,262,5,1,$26.17
2021-01-20 00:00:00,262,5,2,$47.15
2022-01-20 00:00:00,262,6,2,$20.97
2022-08-22 00:00:00,262,5,3,$51.23
2023-05-06 00:00:00,262,5,3,$75.16
2021-08-28 00:00:00,262,10,4,$23.22
2021-11-02 00:00:00,263,3,1,$83.9
2021-02-15 00:00:00,263,4,1,$45.58
2023-04-01 00:00:00,263,9,1,$81.11
2023-05-04 00:00:00,263,6,2,$86.12
2022-10-21 00:00:00,263,4,4,$54.8
2023-04-16 00:00:00,263,5,4,$63.16
2021-11-11 00:00:00,263,10,4,$12.04
2022-08-04 00:00:00,264,5,1,$8.76
2022-12-01 00:00:00,264,10,1,$84.02
2023-01-29 00:00:00,264,9,2,$13.18
2021-06-10 00:00:00,264,2,5,$31.8
2022-09-13 00:00:00,264,5,5,$74.15
2021-10-22 00:00:00,265,2,2,$58.25
2023-08-22 00:00:00,265,10,2,$98.22
2023-02-28 00:00:00,265,8,3,$18.86
2021-12-11 00:00:00,265,7,5,$17.78
2021-09-03 00:00:00,266,8,1,$6.6
2023-04-26 00:00:00,266,3,3,$17.85
2021-10-01 00:00:00,266,9,3,$75.83
2021-02-03 00:00:00,266,3,4,$23.82
2023-06-01 00:00:00,266,10,4,$2.19
2024-01-15 00:00:00,266,8,5,$3.93
2023-01-05 00:00:00,267,2,1,$5.08
2021-10-16 00:00:00,267,5,1,$23.51
2022-08-26 00:00:00,267,6,2,$23.96
2021-12-06 00:00:00,267,3,3,$62.89
2021-07-13 00:00:00,267,7,3,$2.86
2021-02-13 00:00:00,267,4,5,$73.01
2021-08-28 00:00:00,267,8,5,$76.15
2023-01-27 00:00:00,268,5,1,$84.62
2023-10-07 00:00:00,268,10,2,$3.7
2022-01-27 00:00:00,268,9,3,$61.98
2023-11-15 00:00:00,268,1,4,$33.85
2021-06-20 00:00:00,268,10,4,$66.45
2022-01-05 00:00:00,268,3,5,$43.91
2021-12-17 00:00:00,268,4,5,$46.24
2021-08-09 00:00:00,269,1,2,$34.14
2021-12-01 00:00:00,269,5,2,$15.11
2023-08-27 00:00:00,269,5,5,$37.54
2023-08-16 00:00:00,269,6,5,$61.58
2022-10-04 00:00:00,269,8,5,$60.83
2023-10-07 00:00:00,269,8,5,$83.18
2021-10-09 00:00:00,270,4,1,$33.35
2023-09-19 00:00:00,270,4,1,$92.63
2023-02-09 00:00:00,270,5,1,$33.27
2023-10-04 00:00:00,270,10,1,$81.1
2022-12-27 00:00:00,270,2,3,$38.56
2024-01-03 00:00:00,270,3,3,$63.32
2021-10-20 00:00:00,270,9,3,$26.14
2022-04-17 00:00:00,270,2,4,$40.13
2021-10-24 00:00:00,270,9,5,$47.05
2021-03-21 00:00:00,271,2,1,$76.26
2023-11-02 00:00:00,271,2,3,$41.55
2021-01-20 00:00:00,271,9,3,$95.24
2022-07-09 00:00:00,271,3,4,$47.27
2023-08-12 00:00:00,271,5,4,$70.05
2022-11-16 00:00:00,271,6,4,$70.81
2022-07-21 00:00:00,271,8,4,$61.45
2021-02-22 00:00:00,271,6,5,$9.55
2023-04-08 00:00:00,272,8,1,$14.33
2022-12-20 00:00:00,272,8,3,$75.33
2021-03-01 00:00:00,272,9,5,$23.05
2023-06-23 00:00:00,273,5,1,$78.7
2022-01-02 00:00:00,273,6,2,$95.08
2024-01-23 00:00:00,273,4,5,$20.66
2021-06-03 00:00:00,273,7,5,$68.09
2024-01-03 00:00:00,274,4,1,$83.9
2021-08-29 00:00:00,274,9,1,$84.91
2022-05-05 00:00:00,274,9,2,$66.71
2022-05-17 00:00:00,274,3,4,$65.38
2021-04-09 00:00:00,274,2,5,$78.43
2021-11-24 00:00:00,275,9,1,$62.14
2022-09-24 00:00:00,275,3,2,$41.5
2023-12-26 00:00:00,275,6,2,$97.28
2023-09-22 00:00:00,275,1,4,$81.02
2022-01-31 00:00:00,275,9,4,$42.62
2023-04-29 00:00:00,275,2,5,$99.35
2023-08-26 00:00:00,276,4,2,$74.41
2021-12-30 00:00:00,276,8,2,$34.18
2023-12-24 00:00:00,276,8,3,$16.08
2021-09-22 00:00:00,276,9,4,$27.66
2021-04-20 00:00:00,277,5,1,$30.61
2021-08-14 00:00:00,277,7,1,$76.63
2021-09-01 00:00:00,277,9,1,$48.07
2021-07-11 00:00:00,277,10,1,$17.65
2022-10-19 00:00:00,277,5,2,$94.15
2021-09-06 00:00:00,277,8,2,$36.36
2023-08-23 00:00:00,277,8,2,$54.08
2023-10-13 00:00:00,277,9,2,$91.45
2023-02-11 00:00:00,277,10,2,$95.1
2022-04-28 00:00:00,277,2,3,$76.03
2023-11-09 00:00:00,277,9,3,$42.77
2021-06-02 00:00:00,277,3,4,$94.38
2023-05-14 00:00:00,277,7,4,$18.19
2021-12-31 00:00:00,277,8,4,$56.97
2021-02-09 00:00:00,277,3,5,$69.34
2023-03-14 00:00:00,277,7,5,$38.82
2021-11-13 00:00:00,278,8,1,$49.35
2021-06-15 00:00:00,278,6,3,$18.03
2021-02-12 00:00:00,278,8,3,$54.71
2021-05-17 00:00:00,278,2,4,$39.59
2022-11-11 00:00:00,278,3,4,$6.47
2023-05-28 00:00:00,278,10,4,$79.73
2023-01-15 00:00:00,278,2,5,$54.6
2023-02-07 00:00:00,279,10,1,$76.83
2022-04-22 00:00:00,279,1,2,$41.37
2022-04-09 00:00:00,279,3,2,$28.77
2023-02-27 00:00:00,279,4,3,$60.37
2021-07-04 00:00:00,279,3,5,$11.57
2023-05-19 00:00:00,279,6,5,$93.86
2023-01-16 00:00:00,279,7,5,$9.76
2021-05-25 00:00:00,280,5,1,$55.37
2022-07-09 00:00:00,280,5,2,$84.78
2022-08-04 00:00:00,280,7,2,$33.07
2021-07-05 00:00:00,280,1,4,$37.76
2021-11-25 00:00:00,280,8,5,$91.15
2022-10-07 00:00:00,281,1,2,$52.93
2023-08-22 00:00:00,281,7,3,$57.27
2021-10-13 00:00:00,281,10,4,$62.85
2021-02-26 00:00:00,282,9,2,$16.95
2022-11-11 00:00:00,282,8,3,$78.67
2022-11-15 00:00:00,282,4,4,$31.38
2021-11-02 00:00:00,282,5,4,$50.82
2023-03-07 00:00:00,283,3,3,$2.28
2023-11-15 00:00:00,283,4,3,$10.87
2021-07-02 00:00:00,283,6,4,$42.34
2023-08-27 00:00:00,283,8,4,$56.7
2023-05-06 00:00:00,283,3,5,$86.41
2021-09-08 00:00:00,284,5,1,$33.5
2022-02-24 00:00:00,284,5,2,$41.04
2021-02-05 00:00:00,284,4,3,$28.6
2022-02-21 00:00:00,284,5,3,$36.8
2023-04-01 00:00:00,284,8,4,$20.73
2023-12-25 00:00:00,284,1,5,$11.64
2023-11-12 00:00:00,285,3,1,$80.63
2021-09-19 00:00:00,285,4,1,$40.2
2021-03-10 00:00:00,285,5,1,$78.37
2023-06-11 00:00:00,285,7,1,$89.06
2021-12-18 00:00:00,285,5,2,$11.92
2022-05-17 00:00:00,285,8,2,$92.47
2021-04-03 00:00:00,285,6,3,$28.47
2021-06-16 00:00:00,285,5,4,$19.53
2021-10-15 00:00:00,285,2,5,$7.54
2021-04-23 00:00:00,285,8,5,$87.52
2021-10-22 00:00:00,286,3,1,$44.85
2023-09-22 00:00:00,286,5,2,$84.26
2022-07-18 00:00:00,286,3,3,$44.86
2023-11-15 00:00:00,286,6,3,$51.68
2021-04-29 00:00:00,286,8,3,$45.73
2023-05-03 00:00:00,286,9,5,$56.82
2021-12-31 00:00:00,287,3,2,$2.39
2021-07-17 00:00:00,287,8,2,$39.97
2022-11-12 00:00:00,287,10,2,$81.43
2023-10-19 00:00:00,287,2,4,$25.63
2021-08-06 00:00:00,288,10,1,$46.49
2021-05-23 00:00:00,288,9,2,$25.51
2022-04-04 00:00:00,288,1,3,$99.99
2022-11-10 00:00:00,288,3,3,$29.65
2022-10-28 00:00:00,288,7,3,$13.17
2021-10-23 00:00:00,288,4,4,$54.36
2022-06-03 00:00:00,288,10,5,$84.23
2023-09-09 00:00:00,289,9,2,$95.79
2023-11-12 00:00:00,289,1,3,$97.49
2024-01-08 00:00:00,289,6,3,$46.95
2021-08-04 00:00:00,289,4,4,$51.55
2021-09-26 00:00:00,289,8,4,$71.8
2022-11-02 00:00:00,289,2,5,$34.53
2023-01-14 00:00:00,290,7,3,$27.93
2022-08-15 00:00:00,290,7,3,$59.23
2021-07-25 00:00:00,291,5,1,$36.69
2021-12-13 00:00:00,291,7,1,$56.36
2022-12-02 00:00:00,291,4,2,$96.19
2021-04-07 00:00:00,291,8,3,$18.83
2022-12-03 00:00:00,291,8,4,$34.64
2021-12-22 00:00:00,292,1,2,$87.46
2022-02-25 00:00:00,292,2,2,$56.75
2021-07-22 00:00:00,292,8,3,$27.42
2023-08-17 00:00:00,292,3,5,$17.21
2023-05-10 00:00:00,292,4,5,$71.62
2021-07-14 00:00:00,293,5,3,$8.54
2021-04-06 00:00:00,293,6,3,$23.34
2021-02-05 00:00:00,293,10,5,$6.45
2023-03-04 00:00:00,294,1,2,$57.15
2022-04-08 00:00:00,294,2,2,$98.79
2023-01-12 00:00:00,294,7,3,$19.32
2022-10-27 00:00:00,295,4,1,$21.46
2022-09-14 00:00:00,295,9,2,$42.3
2022-05-14 00:00:00,295,5,3,$9.38
2022-09-23 00:00:00,295,7,3,$53.1
2022-11-03 00:00:00,295,4,4,$43.01
2022-02-23 00:00:00,295,7,4,$23.12
2023-12-08 00:00:00,295,9,5,$75.77
